Country,Region,DataYear,ClassGrade,Gender,Ageyears,Handed,Height_cm,Footlength_cm,Armspan_cm,Languages_spoken,Travel_to_School,Travel_time_to_School,Reaction_time,Score_in_memory_game,Favourite_physical_activity,Importance_reducing_pollution,Importance_recycling_rubbish,Importance_conserving_water,Importance_saving_energy,Importance_owning_computer,Importance_Internet_access,Left_Footlength_cm,Longer_foot,Index_Fingerlength_mm,Ring_Fingerlength_mm,Longer_Finger_Lefthand,Birth_month,Favorite_Season,Allergies,Vegetarian,Favorite_Food,Beverage,Favorite_School_Subject,Sleep_Hours_Schoolnight,Sleep_Hours_Non_Schoolnight,Home_Occupants,Home_Internet_Access,Communication_With_Friends,Text_Messages_Sent_Yesterday,Text_Messages_Received_Yesterday,Hanging_Out_With_Friends_Hours,Talking_On_Phone_Hours,Doing_Homework_Hours,Doing_Things_With_Family_Hours,Outdoor_Activities_Hours,Video_Games_Hours,Social_Websites_Hours,Texting_Messaging_Hours,Computer_Use_Hours,Watching_TV_Hours,Paid_Work_Hours,Work_At_Home_Hours,Schoolwork_Pressure,Planned_Education_Level,Favorite_Music,Superpower,Preferred_Status,Role_Model_Type,Charity_Donation
USA,WA,2022,"12        ",Male,16,Right-Handed,179,28,169,1,Car,5,.49,49,"Football (American)",500,500,500,600,535,584,28,"Same length",7.5,8,"Ring finger",May,Fall,Yes,No,Meat,Water,"Physical education",7,6,4,"Yes - broadband connection","Cell phone",5,4,7,1,0,1,0,0,3,1,2,2,6,2,"Very little","High school",Country,Invisibility,Healthy,Other,Health
USA,WA,2019,"11        ",Female,16,Right-Handed,5¨1,23,150,eng,Bus,30,.537,"49 ",Dancing,500,200,600,600,700,1000,22,"Right foot",110,70,"Index finger",February,Summer,No,No,Pizza/Pasta,Coffee,Art,6,4,"7 ","Yes - broadband connection","In person",0,0,6,0,0,3,0,0,10,10,0,7,0,0,None,"Some college","Rap/Hip hop",Invisibility,Happy,Relative,Environment
USA,WA,2019,"11        ",Female,18,Ambidextrous,158,23,55,1,Car,15,0.439,34,Running/Jogging,1000,1000,1000,642,519,524,24,"Left foot",6,6,"Same length",July,Fall,Yes,No,"Rice/Noodle dishes",Coffee,"Physical education",6,5,2,"Yes - other","Internet chat or instant messaging",1000,1000,18,7,1,2,10,4,8,9,8,0,11,1,Some,"Graduate degree","Rhythm and blues (R&B)",Telepathy,Happy,"Sports person","Wildlife, animals"
USA,WA,2023,"12        ",Female,18,Right-Handed,150,22,150,1,Car,15,0.446,48,Other,900,800,500,600,400,900,23,"Left foot",60,70,"Ring finger",August,Fall,No,No,Seafood,Water,Music,6,7,4,"Yes - other","Text messaging",80,120,4,10,1,0,10,0,7,2,22,10,0,1,Some,"Graduate degree","Rhythm and blues (R&B)",Invisibility,Happy,Relative,Health
USA,WA,2017,"12        ",Female,17,Left-Handed,162.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,WA,2019,"12        ",,16,Right-Handed,152.4,63.5,148,2,Car,15,.432,43,Basketball,600,500,700,500,200,850,63.5,"Same length",2.54,2.55,"Ring finger",June,Fall,No,No,Meat,Water,"Mathematics and statistics","7 ",9,5,"Yes - other","Myspace, Facebook, other social networking sites, or blog",5,9,4,2,10,10,18,0,5,0,8,1,0,2,Some,"Graduate degree","Rap/Hip hop",Invisibility,Healthy,Relative,"Wildlife, animals"
USA,WA,2019,"11        ",Male,16,Right-Handed,173,27,170,1,Walk,15,0.468,52,Skateboarding/Rollerblading,802,513,519,529,797,793,27,"Same length",10.16,7.62,"Index finger",May,Summer,Yes,No,Meat,Juice,Art,8-10,10-12,3,"Yes - broadband connection","Internet chat or instant messaging",100's,100's,24,1-3,1,72,5,24,25,25,25,2-10,0,5,"A lot","Some college",Other,Fly,Happy,"Business person","Arts, culture, sports"
USA,WA,2023,"11        ",Female,14,Right-Handed,151.8,22.2,5,1,Car,2,15,45,Basketball,2,4,3,5,6,1,22.2,"Same length",1,1,"Same length",May,Winter,Yes,No,Meat,Juice,"Mathematics and statistics",8,12,7,"Yes - other","Text messaging",3000,30000,24,24,24,24,24,24,24,24,24,24,24,24,None,Other,Other,Telepathy,Rich,Other,Other
USA,WA,2023,"11        ",Female,18,Ambidextrous,165,23,164,1,Car,8,0.42,42,Soccer,500,600,700,400,200,600,23,"Same length",203,201,"Index finger",October,Summer,Yes,No,"Rice/Noodle dishes",Water,Science,7,8,6,"Yes - broadband connection","Text messaging",100,101,30,3,2,25,20,0,0,0,5,10,0,2,Some,"Graduate degree",Pop,Fly,Happy,Relative,Health
USA,WA,2021,"11        ",Male,18,Right-Handed,165,,,2,Bus,,,,Soccer,90,85,95,96,100,100,,"Same length",,,"Index finger",November,Spring,No,No,Pizza/Pasta,Coffee,"Mathematics and statistics",6,8,4,"Yes - broadband connection","Text messaging",4,4,2,1,1,2,2,2,2,1,1,0,1,1,"Very little","Graduate degree",Pop,Invisibility,Famous,"Musician or singer",Religious
USA,WA,2019,"11        ",Male,17,Right-Handed,185,32,172,"9 ",Boat,360,0.315,45,Skateboarding/Rollerblading,360,642,1000,128,1000,1000,32,"Right foot",8,9,"Ring finger",June,Summer,No,Yes,Meat,Coffee,History,2,"1 1/2",,,,,,,,,,,,,,,,,,,,,,,,
USA,WA,2019,"11        ",,,,183,,,,,,.347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,WA,2022,"11        ",Female,17,Ambidextrous,157,23,67,1,Car,10,.617,48,Basketball,0,0,0,0,0,0,22,"Right foot",80,90,"Index finger",May,Fall,Yes,No,Meat,Tea,Art,6-8,8-10,4,"Yes - broadband connection","Text messaging",20-30,30,5,20,1,1,1,5,15,3,20,10,0,10,Some,"Undergraduate degree","Rock and roll",Invisibility,Happy,Other,Religious
USA,WA,2016,"6         ",Male,11,Right-Handed,142,21,142,3,Car,5,0.254,112,Tennis,1000,1000,1000,1000,0,0,21,"Same length",70,60,"Index finger",June,Winter,Yes,No,Meat,Juice,"Physical education",8,12,4,"Yes - other","In person",0,300,5,1,5,8,4,2,1,1,3,5,0,0,Some,"Graduate degree",Pop,Invisibility,Healthy,"Business person",Health
USA,WA,2021,"11        ",Female,17,Right-Handed,172,23,172,1,Car,8,0.414,41,Swimming,600,1000,500,700,500,800,24,"Left foot",70,77,"Ring finger",February,Summer,Yes,No,Pizza/Pasta,Water,Languages,4,6,4,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",,,,,,,,,,,,,,,,,,,,,
USA,WA,2021,"11        ",Female,16,Ambidextrous,157,21.6,80,1,Car,20,0.362,53,Dancing,6,3,4,5,2,1,80,,5,7,"Index finger",March,Summer,Yes,No,Salads,"Energy drink",English,8,10,9,"Yes - other","In person","a lot","a lot",15,4,10,3,15,0,5,15,5,5,20,2,"A lot","Graduate degree","Rap/Hip hop",Telepathy,Happy,"Doctor or nurse","Wildlife, animals"
USA,WA,2022,"11        ",Male,18,Right-Handed,185,26,184,1,Car,7,.45,38,Walking/Hiking,476,364,572,791,374,802,27,"Left foot",84,79,"Index finger",April,Fall,No,No,Seafood,"Soft drink (caffeinated)",Geography,7,9,5,"Yes - broadband connection","Text messaging",30,20,4,3,5,7,3,12,29,5,20,20,21,10,Some,"Undergraduate degree",Techno/Electronic,"Freeze time",Happy,Other,"Wildlife, animals"
USA,WA,2019,"12        ",Female,18,Right-Handed,161.5,91,76,2,Bus,25,0.645,63,Baseball/Softball,900,850,1000,900,500,1000,,"Right foot",,,,October,Fall,No,No,Poultry,Water,Other,8,10,5,"Yes - broadband connection","Text messaging",15,13,3,1,1/2,1,1,1,2,1/2,1,1,,3,"A lot",Other,Other,Invisibility,Famous,"Musician or singer",Health
USA,WA,2023,"11        ",Female,17,Right-Handed,162,18,,4,Car,2,0.299,36,Walking/Hiking,856,856,856,818,652,743,17,"Same length",63,63,"Same length",September,Spring,Yes,No,Salads,Water,Science,9,7,6,"Yes - broadband connection","Internet chat or instant messaging",42,77,18.5,2,8,6,7,0,5,6,12,3.5,20,0,Some,"Graduate degree",Other,Telepathy,Happy,Relative,"Wildlife, animals"
USA,WA,2023,"12        ",Male,16,Right-Handed,166,25,167,1,Car,8,0.364,74,"Hockey (Ice)",640,230,200,500,300,780,26.4,"Left foot",62,90,"Ring finger",June,Winter,Yes,No,Breads/Sandwiches,"Sports drink",History,5,9,3,"Yes - other","Internet chat or instant messaging",35,55,11,4,3,2,3,15,9,2,30,2,0,1,Some,Other,Techno/Electronic,Fly,Rich,Relative,"International aid"
USA,WA,2024,"11        ",Male,18,Right-Handed,185,25,172,1,Car,10,.279,64,"Football (American)",50,50,50,50\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,WA,2024,"11        ",Male,16,Right-Handed,188cm,33cm,182cm,2,Bus,15,.402,46,Walking/Hiking,289,289,1000,545,16,5,13cm,"Same length",8.5,9.5,"Ring finger",June,Summer,Yes,No,Soups,Water,Science,7,5,3,"Yes - other","Text messaging",200,100,10,21,10,2,2,2,2,2,2,2,2,2,"A lot","Graduate degree",Country,Telepathy,Rich,"Religious figure","Wildlife, animals"
USA,WA,2020,"12        ",Female,17,Right-Handed,5'0,22,22,2,Walk,10,1.35,43,Dancing,900,1000,1000,1000,1000,900,22,"Same length",7,7,"Same length",July,Summer,No,No,"No favorite",Water,Art,8,10,5,,,,,,,,,,,,,,,,,,,,,,,
USA,WA,2023,"10        ",Male,13,Right-Handed,175,28,173,1,Car,15,0.471,47,Basketball,711,310,540,193,198,1000,26,"Right foot",70,70,"Same length",August,Winter,Yes,No,Meat,"Sports drink","Physical education",7,6-8,6,"Yes - other","Text messaging",3,1,35,2,0,28,,,,,,,,,,,,,,,
USA,WA,2021,"5         ",Female,11,Right-Handed,132,18,120,1,Bus,13,0.475,38,Gymnastics,,,,,,,21,"Left foot",65,60,"Index finger",December,Winter,Yes,No,"Rice/Noodle dishes",Water,"Mathematics and statistics",9,7.5,4,"Yes - other","Cell phone",0,0,4,1.5,4,6,1.5,7,0,0.5,10,3,0,5,"Very little","Graduate degree",Pop,Fly,Happy,Friend,"Education/Youth development"
USA,WA,2017,"11        ",Male,17,Right-Handed,192,28,100,1,Car,8,.37,59,"Table Tennis",800,700,500,700,500,600,28,"Same length",7.6,8,"Ring finger",October,Winter,No,No,Meat,Water,Art,8,10,2,"Yes - broadband connection","In person",3,3,14,.5,1.5,.5,14,7,7,1.5,7,0,0,5,Some,"Some college","Rap/Hip hop",Invisibility,Happy,Actor,"International aid"
USA,WA,2024,"11        ",Male,16,Right-Handed,6ft,30.48,80,1,Bus,30min,0.408,"50 ",Basketball,1000,1000,500,400,30,500,30.6,"Right foot",80,90,"Ring finger",July,Spring,No,No,Fruit,Water,Art,6,4,6,"No internet connection","In person",20,25,24,2,5,3,2,1,3,0,9,0,10,5,Some,"High school","Rap/Hip hop",Invisibility,Rich,Relative,Environment
USA,WA,2019,"12        ",Male,17,Right-Handed,72,,,1,Car,3,,,Basketball,1000,1000,1000,500,50,50,,"Same length",,,,December,Winter,No,No,Pizza/Pasta,Water,"Mathematics and statistics",8,9,4,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",5,7,3,1,1,5,3,6,3,0,2,2,2,1,"Very little","Some college","Rap/Hip hop",Fly,Rich,"Sports person",Health
USA,WA,2023,"11        ",Male,17,Right-Handed,182.8,30.48,70,1,Car,10,.36,37,Basketball,642,684,717,642,278,267,30.48,"Same length",105,110,"Ring finger",October,Summer,Yes,No,Meat,,"Physical education",8,10,5,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",100,"150 ","15 ",4,3,5,6,8,10,10,15,5,15,5,Some,"Some college","Rap/Hip hop","Freeze time",Happy,"Sports person",Health
USA,WA,2019,"11        ",Female,17,Right-Handed,149,26,145/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,WA,2019,"11        ",Male,16,Ambidextrous,177.8,,168,1,Bus,40,0.382,60,None,,,,,,,163,"Same length",,,"Ring finger",February,Winter,Yes,,Desserts,Water,Music,8,12,3,"Yes - other","In person",4,182,4,4,2,2,1,8,2,1,12,2,0,3,Some,"Some college",Techno/Electronic,"Freeze time",Healthy,,"International aid"
USA,WA,2023,"11        ",Female,16,Right-Handed,152.4,24.1,8,2,Car,10,0.451,59,None,900,900,900,700,0,0,24.1,"Same length",3,"1 3/8","Ring finger",July,Summer,No,No,Meat,Water,English,8/9,11,5,"Yes - other","In person",500,"1,000",100,5,20,10,10,0,120,150,10,20,25,100,Some,"High school",Country,Fly,Happy,Relative,Health
USA,WA,2023,"12        ",Male,17,Right-Handed,182.8,162.4,182.8,2,Bus,25,.39,58,Soccer,497,492,802,1000,503,791,25.4,"Same length",50.8,51.8,"Same length",March,Summer,No,No,Meat,Water,Other,8,6,6,"Yes - other","Text messaging",46,50,35,1,0,6,80,0,10,15,25,2,4,80,"Very little",Other,Other,"Freeze time",Happy,"Musician or singer","Wildlife, animals"
USA,WA,2019,"12        ",Male,17,Right-Handed,192,7,190,1,Car,10-15,0.26,21,Other,700,900,200,500,200,1000,6.5,"Left foot",8.5,8,"Ring finger",May,Summer,No,No,Seafood,Water,Other,5.5-6,0-6,4,"No internet connection","Internet chat or instant messaging",9,17,8,4,6,10,2,15,15,15,6,13,,3,,,,,,,
USA,WA,2019,"11        ",Male,18,Right-Handed,180,29,180,2,Car,20,0.024,25,"Football (American)",1000,1000,1000,1000,300,500,29,"Same length",50,76,"Ring finger",September,Winter,No,No,Seafood,Water,"Physical education",7,5,8,"Yes - other","In person",15,16,2,1,5,7,7,1,8,3,4,3,8,6,Some,"High school","Rap/Hip hop",Fly,Rich,"Business person",Health
USA,WA,2016,"12        ",Male,17,Left-Handed,178,28,175,1,Car,6,0.262,45,Baseball/Softball,652,652,845,545,59,310,28,"Same length",75,75,"Same length",July,Summer,Yes,No,"No favorite",Water,"Physical education",6,10,4,"Yes - other","Text messaging",100,100,12,2,1,8,11,5,100,70,100,8,32,6,"A lot","Some college","Rap/Hip hop","Freeze time",Happy,"Sports person","Education/Youth development"
USA,WA,2023,"11        ",Male,17,Right-Handed,182.8,30.48,70,1,Car,10,.36,37,Basketball,642,684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,WA,2023,"11        ",Male,15,Right-Handed,162.5,27,68,1,Bus,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,WA,2019,"11        ",Female,16,Right-Handed,160,23,164,2,Car,15,0.492,"50 ",None,1000,1000,1000,1000,"16 ",701,22,"Right foot",70,80,"Ring finger",April,Fall,No,No,Desserts,Water,History,7,5,5,"Yes - broadband connection","Text messaging",30,30,15,5,2,3,0,0,6,3,6,10,0,3,"A lot","Graduate degree",Pop,Invisibility,Happy,Teacher,Health
USA,WA,2022,"11        ",Male,17,Left-Handed,167,28.5,63,1,Bus,25,34.87,0.353,Walking/Hiking,100,50,90,25,99,99,28.6,"Left foot",74,76,"Ring finger",April,Spring,Yes,No,Seafood,"Energy drink",Art,3,5,5,"Yes - broadband connection","Text messaging",100+,100+,14,30,10,2,.5,16,10,10,30,1,0,7,"A lot","Some college","Rap/Hip hop",Telepathy,Rich,"Musician or singer","Wildlife, animals"
USA,WA,2016,"6         ",Male,12,Right-Handed,148,21,156,2,Car,7,0.492,48,Dancing,1000,1000,1000,530,10,50,21.5,"Left foot",85,65,"Index finger",July,Summer,Yes,No,Meat,Water,Science,11,10,5,"Yes - broadband connection","In person",21,30,5,1,2,11,1,3,1,2,1,4,0,0,Some,"Graduate degree",Pop,Fly,Happy,Friend,"Arts, culture, sports"
USA,WA,2019,"11        ",Female,17,Ambidextrous,162.6,24.6,152.4,2,Bus,30,0.801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,WA,2023,"12        ",Female,17,Right-Handed,162.5,22.5,165.1,1,Car,15,0.412,45s,Soccer,800,700,900,600,200,500,22.5,"Same length",75mm,70mm,"Index finger",October,Summer,Yes,No,Pizza/Pasta,"Energy drink",History,6,10,4,"Yes - broadband connection","Text messaging",40,50,20,1,7,4,12,2,3,24,1,5,0,3,Some,"Graduate degree",Reggae,Fly,Happy,Relative,"International aid"
USA,WA,2023,"11        ",Male,18,Right-Handed,167.6,30.48,152.4,1,Walk,"15 ",.415,"70 ",Skateboarding/Rollerblading,"50 ",1,100,"150 ",0,4,25.4,"Same length","12.7 ","12.7 ","Ring finger",January,Winter,No,No,Meat,Tea,Art,6,7,5,"Yes - other","Text messaging",100,100,2,3,1,2,2,2,.5,2,2,4,35,6,Some,"High school","Rock and roll",Invisibility,Healthy,Relative,"Wildlife, animals"
USA,WA,2023,"11        ",Male,17,Left-Handed,184.4,30.48,179,1,Car,"26 ",.646,63,Walking/Hiking,,,,,,,30.48,"Left foot",80,80.5,"Ring finger",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,WA,2011,"12        ",Male,17,Right-Handed,184,28,192,2,Bus,30,0.349,41,Skateboarding/Rollerblading,1000,1000,1000,,0,10,28,"Same length",64,63,"Index finger",January,Fall,No,No,"No favorite","Soft drink (caffeinated)",,7,6,5,"No internet connection","In person",0,0,20,1,5,9,25,5,2,1,5,14,0,5,Some,"Some college",Other,,Rich,Friend,"International aid"
USA,WA,2019,"11        ",Male,16,Right-Handed,184,28.5,194,2,Car,12,0.345,64,Basketball,500,500,800,750,100,500,29,"Left foot",90,100,"Ring finger",June,Summer,No,No,Seafood,Water,"Physical education",8,8,5,"Yes - other","In person",idk,idk,5,1,0,10,0,0,15,2,0,2,14,6,Some,"High school",Other,"Freeze time",Rich,Actor,"International aid"
USA,WA,2022,"12        ",,17,Right-Handed,190,28,189,1,Car,200,.33,44,Other,500,400,550,600,800,800,28,"Same length",91,92,"Ring finger",December,Fall,Yes,No,"Rice/Noodle dishes","Soft drink (caffeinated)",Art,3,no,2,"Yes - broadband connection","Internet chat or instant messaging",yes,some,12,6,8,16,6,20,0,32,yes,0,20,12,"A lot",Other,Other,"Freeze time",Rich,Friend,"Arts, culture, sports"
USA,WA,2024,"11        ",Female,16,Left-Handed,162.5,152.4,153cm,1,Car,5,0.442,"71 ",Basketball,139,492,1000,"     ",176,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,WA,2012,"12        ",Male,17,Ambidextrous,79,26,176,1,Bus,13,.422,39,Other,604,503,519,733,888,893,31,"Same length",75,75,"Same length",March,Spring,No,No,Meat,Water,"Mathematics and statistics",7,9,4,"Yes - broadband connection","In person",0,1,1.5,0,5,1,0,15,5,0,10,5,0,0,Some,"Some college",Other,Fly,Happy,Friend,"Education/Youth development"
USA,WA,2023,"11        ",Female,17,Right-Handed,160,22,63,1,Car,10,0.437,45,Dancing,48,134,118,134,722,754,21,"Right foot",80,70,"Index finger",October,Summer,No,No,Soups,Water,"Mathematics and statistics",7,9,3,"Yes - broadband connection","Text messaging",20,20,48,6,3,3,0,0,80,130,30,60,"11 ",0,Some,"High school",Country,Invisibility,Happy,Friend,"Wildlife, animals"
USA,WA,2023,"12        ",Male,18,Right-Handed,172,25,172,2,Car,8,.132,33,Soccer,500,500,500,500,500,500,25,"Same length",62,65,"Same length",November,Winter,No,No,"No favorite",Water,"Physical education",9,8,5,"Yes - other","Cell phone",3,10,2,2,1,3,2,2,3,1,0,0,,1,Some,"Undergraduate degree","Rhythm and blues (R&B)",Invisibility,Healthy,"Sports person",Health
USA,WA,2013,"12        ",Female,16,Left-Handed,157.5,25,,1,Car,5,.384,29,Dancing,100,50,1000,200,10,20,25,"Same length",70,60,"Index finger",February,Fall,No,No,Soups,Water,Art,8,7,5,"Yes - other","Text messaging",4,5,2,1,8,8,2,0,1,2,2,1,8,4,"A lot","Graduate degree","Rap/Hip hop",Invisibility,Happy,Relative,Health
USA,WA,2023,"11        ",Female,17,Right-Handed,165,22,160,1,Bus,30,0.333,42,None,262,433,353,273,27,861,23,"Left foot",65,65,"Same length",January,Summer,Yes,No,Seafood,Water,History,4,12,3,"Yes - other","Internet chat or instant messaging",70?,50?,20,10,1,0,0,10,2,4,18,1,0,5,Some,"Graduate degree",Other,Fly,Rich,Other,Health
USA,WA,2023,"12        ",Female,16,Right-Handed,162.6,24.5,147.8,1,Walk,6,0.413,30,Swimming,909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,WA,2019,"12        ",Male,18,Right-Handed,188,30,197.5,1,Car,10,.293,42,"Football (American)",5,5,4,3,7,9,29.46,"Right foot",86.36,88.9,"Ring finger",June,Summer,No,No,Meat,Water,"Physical education",8,,7,"Yes - broadband connection","Text messaging",10,15,10,2,.3,1,15,1,3,1,2,4,0,1,"Very little","Graduate degree",Country,Fly,Rich,"Sports person",Health
USA,WA,2019,"11        ",Female,16,Left-Handed,169,22,165,1,Car,15,.386,38,Baseball/Softball,684,91,187,80,91,551,22,"Same length",80,60,"Index finger",April,Fall,Yes,No,Fruit,"Energy drink",Other,6,10,3,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",800,1000,20,8,1,2,3,0,70,10,2,30,0,10,Some,"Undergraduate degree","Rap/Hip hop",Telepathy,Happy,Relative,Health
USA,WA,2019,"11        ",Female,16,Left-Handed,"5'4""",23.5,162,1,Car,15,0.311,37,Skateboarding/Rollerblading,4,2,6,3,5,1,23,"Right foot",8,"7 1/2","Index finger",April,Winter,No,No,Meat,Water,History,9,10,5,,"Myspace, Facebook, other social networking sites, or blog",3,32,63,1,21,5,11,2,18,43,54,7,4,72,"Very little",Other,Other,Fly,Healthy,Other,"International aid"
USA,WA,2022,"11        ",Male,17,Right-Handed,190.5,29.21,149,1,Car,30,.345,7,Running/Jogging,500,700,300,800,100,300,27.3,"Right foot",,,"Ring finger",November,Winter,No,No,"No favorite",Water,History,8,,4,"Yes - broadband connection","Internet chat or instant messaging",,,3,0,2,7,3,1.5,1,1,1.5,1,0,10,None,"Some college","Rock and roll","Freeze time",Happy,"Doctor or nurse","International aid"
USA,WA,2016,"12        ",Male,18,Right-Handed,192,28,186,3,Bus,20,0.794,51,Golf,,,,,,,28,"Same length",8.1,7.8,"Index finger",February,Summer,Yes,No,Pizza/Pasta,"Sports drink","Computers and technology",7,8,2,"Yes - broadband connection","Cell phone",0,0,10,1,4,2,6,0,0,1,2,4,0,0,Some,"Undergraduate degree","Rap/Hip hop",Invisibility,Rich,"Business person",Other
USA,WA,2019,"12        ",Male,18,Right-Handed,175,26.67,175,1,Car,13,.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,WA,2022,"11        ",Male,16,Right-Handed,185,,175,1,Car,10,.55,60,Basketball,545,450,240,520,900,900,15,"Right foot",30,35,"Index finger",January,Spring,No,No,Pizza/Pasta,"Sports drink","Physical education",6,10,4,"Yes - broadband connection","Text messaging",20,30,20,40,2,20,20,20,20,20,15,10,25,10,"A lot",Other,"Rap/Hip hop",Telepathy,Rich,"Sports person","Wildlife, animals"
USA,WA,2024,"11        ",Female,17,Right-Handed,160.0,25.4,157.4,1,Car,2,0.424,39,Walking/Hiking,1000,759,497,492,0,0,25.4,"Same length",7.62,7.62,"Same length",October,Fall,Yes,No,Meat,Water,English,8,10,6,"Yes - broadband connection","Text messaging",40,50,4,0,0,2,0,10,9,5,10,11,0,2,Some,"Some college","Heavy metal",Fly,Rich,Actor,"Wildlife, animals"
USA,WA,2019,"12        ",Female,17,Left-Handed,162,24,52,1,Car,"16 ",0.411,46,Swimming,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,WA,2019,"11        ",Male,16,Right-Handed,67,23,170,1,Car,8,.281,45,Basketball,200,200,1000,1000,800,1000,23,"Same length",34,32,"Ring finger",July,Summer,No,No,Pizza/Pasta,Water,History,6,8,5,"Yes - other","In person",1000,1000,32,1,15,5,5,2,10,10,10,0,0,0,Some,"Graduate degree","Rap/Hip hop",Telepathy,Happy,Relative,Health
USA,WA,2016,"6         ",Female,11,Right-Handed,155,19,151,3,Bus,10,0.537,68,Other,1000,1000,1000,1000,5,455,18,"Right foot",65,65,"Same length",August,Winter,Yes,No,Pizza/Pasta,Water,English,8,12,5,"Yes - other","Internet chat or instant messaging",50,30,1,20,5,24,20,2,10,20,15,5,1,10,Some,"Some college",Pop,"Freeze time",Happy,Actor,"Education/Youth development"
USA,WA,2017,"11        ",Male,15,Right-Handed,179,27,175.5,1,Car,9,.331,37,Running/Jogging,900,800,700,800,800,900,27,"Right foot",87,85,"Same length",July,Winter,Yes,No,"No favorite",Water,Science,8,9,4,"Yes - broadband connection","Internet chat or instant messaging",25,25,24,15,5,5,10,1,1,1,5,5,2,2,Some,"Graduate degree",Other,"Freeze time",Happy,Actor,Environment
USA,WA,2023,"12        ",Male,16,Right-Handed,162,24,166,2,Car,15,.289,28,"Football (American)",700,650,200,200,1000,1000,24,"Same length",70,86,"Ring finger",June,Summer,Yes,No,Meat,Water,"Mathematics and statistics",7,11.5,4,"Yes - broadband connection","Internet chat or instant messaging",150,170,2,1,2,1,3,20,3,2,20,1,0,3,Some,"Some college",Other,"Freeze time",Happy,Relative,"Education/Youth development"
USA,WA,2020,"12        ",Female,17,Right-Handed,172,304.8,175,4,Car,5,.424,40,Basketball,999,1000,999,1000,500,20,304,"Same length",n/a,n/a,"Ring finger",October,Fall,Yes,No,Seafood,Water,"Physical education",8-10,5,3,"Yes - other","Text messaging",100,100,10,24/7,2,10,5,1,10,24/7,24/7,7,40,7,"Very little","Some college",Other,Telepathy,Happy,"Business person","International aid"
USA,WA,2019,"11        ",Male,17,Right-Handed,185,28,93,1,Bus,15,0.348,41,Golf,583,647,508,599,861,941,28,"Same length",86,91,"Ring finger",December,Winter,No,No,Meat,"Soft drink (caffeinated)","Computers and technology",4,5,6,"Yes - broadband connection","Text messaging",10,10,14,0,3,4,2,36,3,7,30,25,20,5,Some,"Some college","Punk rock","Freeze time",Happy,Relative,Health
USA,WA,2023,"11        ",Male,15,Left-Handed,182,29,163,1,Car,7,0.096,71,Other,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,WA,2023,"11        ",Male,17,Ambidextrous,172.8,27.3,175.3,2,Walk,30,.25,33,"Martial Arts",800,600,500,550,300,550,27.3,"Same length",85.7,88.9,"Ring finger",January,Summer,No,No,Poultry,Water,"Social studies",6,8,5,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",0,0,12,2,7,4,9,4,8,0,6,1,15,3,Some,"Some college",Reggae,Invisibility,Rich,Relative,Health
USA,WA,2024,"11        ",Male,17,Right-Handed,180,26,174,1,Car,35,0.686,33,Athletics,497,594,305,802,519,519,26,"Same length",80,90,"Ring finger",February,Winter,Yes,No,Other,Water,Art,7-8,6,6,"Yes - broadband connection","Text messaging",40-50,40-50,19,17,6,3,0,20,4,12,16,17,0,4,"A lot","High school",Other,"Freeze time",Happy,Relative,"Arts, culture, sports"
USA,WA,2021,"11        ",Male,16,Right-Handed,152.4,27.94,,2,Walk,4," 0.30",47,Swimming,,,,,,,27.94,"Same length",,,"Same length",July,Spring,No,No,Seafood,"Soft drink (caffeinated)","Mathematics and statistics",8-10,4,4-6,"Yes - broadband connection","Internet chat or instant messaging",30,50,24,2,15-20,10,4,35,,,,,,,Some,"Some college",Other,Telepathy,Famous,Relative,Other
