Country,Region,DataYear,ClassGrade,Gender,Ageyears,Handed,Height_cm,Footlength_cm,Armspan_cm,Languages_spoken,Travel_to_School,Travel_time_to_School,Reaction_time,Score_in_memory_game,Favourite_physical_activity,Importance_reducing_pollution,Importance_recycling_rubbish,Importance_conserving_water,Importance_saving_energy,Importance_owning_computer,Importance_Internet_access,Left_Footlength_cm,Longer_foot,Index_Fingerlength_mm,Ring_Fingerlength_mm,Longer_Finger_Lefthand,Birth_month,Favorite_Season,Allergies,Vegetarian,Favorite_Food,Beverage,Favorite_School_Subject,Sleep_Hours_Schoolnight,Sleep_Hours_Non_Schoolnight,Home_Occupants,Home_Internet_Access,Communication_With_Friends,Text_Messages_Sent_Yesterday,Text_Messages_Received_Yesterday,Hanging_Out_With_Friends_Hours,Talking_On_Phone_Hours,Doing_Homework_Hours,Doing_Things_With_Family_Hours,Outdoor_Activities_Hours,Video_Games_Hours,Social_Websites_Hours,Texting_Messaging_Hours,Computer_Use_Hours,Watching_TV_Hours,Paid_Work_Hours,Work_At_Home_Hours,Schoolwork_Pressure,Planned_Education_Level,Favorite_Music,Superpower,Preferred_Status,Role_Model_Type,Charity_Donation
USA,NY,2023,12,Male,18.0,Right-Handed,147,,,2,Rail (Train/Tram/Subway),25,0.127,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,NY,2023,12,Female,17.0,Right-Handed,5'5,24,156.2,2,Car,6,.27,41,Other,1000,711,717,738,417,422,24,Same length,67,76,Ring finger,July,Summer,No,No,No favorite,Water,Music,6,7,4,Yes - broadband connection,"Myspace, Facebook, other social networking sites, or blog",,,1,,,,,,,,,,,,,,,,,,
USA,NY,2019,12,Female,18.0,Right-Handed,165,25,172,2,Rail (Train/Tram/Subway),50,0.806,56,Walking/Hiking,800,700,900,600,1000,1000,25,Same length,8,7.5,Index finger,January,Fall,No,No,Pizza/Pasta,Water,History,8,8,3,Yes - broadband connection,Text messaging,5,7,7,1,10,7,0,0,5,1,4,5,0.0,4,A lot,Graduate degree,Rock and roll,Freeze time,Healthy,Relative,"Arts, culture, sports"
USA,NY,2016,6,Female,11.0,Right-Handed,157,22,157,1,Bus,30,.54,63,Running/Jogging,1000,500,1000,800,0,0,23,Left foot,75,65,Index finger,June,Spring,Yes,No,Pizza/Pasta,Energy drink,Social studies,8,3,3,No internet connection,Text messaging,5,9,50,100,300,1000,1000,0,1000,500,,500,0.0,500,,,,,,,
USA,NY,2015,6,Female,12.0,Right-Handed,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,NY,2022,11,Male,15.0,Right-Handed,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,NY,2012,6,Female,11.0,Right-Handed,155,22,161,1,Bus,5,0.4,36,Dancing,497,679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,NY,2022,7,Female,13.0,Right-Handed,152.5,240,21,2,Walk,4,0.337,41,Dancing,1000,294,433,663,118,251,23,,7cm,7.3,Ring finger,June,Winter,No,No,Rice/Noodle dishes,Sports drink,Music,,9,3,Yes - other,Internet chat or instant messaging,15,3,7,9,7,3,2,0,6,11,14,0,0.0,0,Very little,Less than high school,Pop,Telepathy,Rich,Other,"Arts, culture, sports"
USA,NY,2020,12,Male,17.0,Left-Handed,183,25,180,1,Bus,15,0.374,47,Basketball,289,818,759,91,1000,1000,25,Same length,102,104,Ring finger,November,Summer,Yes,No,Meat,Powdered drink,Mathematics and statistics,8,10,6,Yes - other,"Myspace, Facebook, other social networking sites, or blog",2,2,40,10,15,30,10,5,20,10,50,15,0.0,7,A lot,Graduate degree,Rap/Hip hop,Invisibility,Rich,Sports person,Religious
USA,NY,2012,6,Female,11.0,Right-Handed,15.3,4.7,1.38,1,Walk,5,98542,40,Gymnastics,984,551,1000,342,246,1000,4.6,Right foot,8,9,Index finger,June,Summer,Yes,No,No favorite,Water,Art,8,12,6,Yes - other,"Myspace, Facebook, other social networking sites, or blog",75,97,9,3,1,7,4,2,1,1,1,3,0.0,2,A lot,Graduate degree,Pop,Fly,Happy,Relative,"Wildlife, animals"
USA,NY,2016,12,Female,17.0,Right-Handed,155,20,150,1,Walk,15,.43,34,Walking/Hiking,1000,1000,1000,1000,500,800,21,Left foot,60,70,Ring finger,June,Spring,Yes,Yes,Breads/Sandwiches,Water,Art,7,10,2,Yes - broadband connection,Text messaging,40,40,12,1,4,5,1,0,3,3,17,15,4.0,5,Some,Graduate degree,Rock and roll,Telepathy,Happy,Relative,Environment
USA,NY,2017,6,Male,12.0,Ambidextrous,163,23,152,3,Walk,6,0.334,30,Soccer,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,NY,2022,12,Male,18.0,Right-Handed,167,25,170,2,Rail (Train/Tram/Subway),60,0.321,42,Swimming,849,524,524,1000,1000,1000,25,Same length,93,101,Ring finger,May,Summer,No,No,Seafood,Water,Mathematics and statistics,6,8,4,Yes - broadband connection,Text messaging,200,150,10,10,1,4,3,0,10,10,10,0,3.0,5,Some,Graduate degree,Rap/Hip hop,Fly,Healthy,Relative,Health
USA,NY,2024,11,Female,16.0,Right-Handed,163,23.3,178,1,Rail (Train/Tram/Subway),55,1.079,62,Dancing,800,600,25,35,700,1000,23.3,Same length,85,70,Index finger,July,Summer,Yes,No,Desserts,Juice,History,5,8,5,Yes - other,Text messaging,20,50,40,1,8,8,7,6,40,40,45,7,0.0,7,Some,Other,Pop,Telepathy,Happy,Doctor or nurse,Health
USA,NY,2022,12,Male,18.0,Right-Handed,180,26,178,3,Rail (Train/Tram/Subway),45,0.305,62,Tennis,690,396,374,824,1000,1000,26,Same length,95,85,Index finger,February,Summer,Yes,No,Meat,Water,Other,7,10,3,Yes - broadband connection,Internet chat or instant messaging,3,0,3,0,1,5,2,10,6,1,15,0,0.0,5,Very little,Graduate degree,Rock and roll,Freeze time,Rich,Other,Health
USA,NY,2018,10,Male,16.0,Right-Handed,171,25,169,3,Rail (Train/Tram/Subway),35,.4,57,Swimming,1000,1000,1000,1000,750,750,25,Same length,80,80,Same length,April,Fall,Yes,No,Rice/Noodle dishes,Tea,Mathematics and statistics,6,8,2,Yes - broadband connection,Internet chat or instant messaging,150,1,25,0,.5,7,1,30,105,3,90,7,5.0,1,,High school,Classical,Freeze time,Healthy,Other,Environment
USA,NY,2022,11,Male,17.0,Right-Handed,182.8,23,174,1,Car,18,.333,35,Basketball,200,800,400,400,700,1000,24,Left foot,60,70,Ring finger,November,Winter,No,No,Meat,Water,History,7,11,3,Yes - other,Text messaging,30,30,8,4,0,2,7,25,6,1,20,7,0.0,1,,Undergraduate degree,Rap/Hip hop,Freeze time,Famous,Sports person,Environment
USA,NY,2021,12,Female,18.0,Right-Handed,168,25,168,1,Car,35,.3,31,Soccer,900,900,1000,900,1000,1000,25,Same length,7,8,Same length,February,Spring,No,No,Poultry,Water,English,7,9,4,Yes - broadband connection,Text messaging,100,150,50,5,20,15,10,0,15,15,20,15,0.0,5,A lot,Graduate degree,Pop,Telepathy,Happy,Relative,Education/Youth development
USA,NY,2012,6,Male,11.0,Ambidextrous,27,27,60,1,Bus,45,0.28,23,Soccer,123,995,995,176,995,99524,24,Same length,7.5,8,Same length,February,Summer,No,No,Meat,Coffee,Other,10,12,5,Yes - broadband connection,"Myspace, Facebook, other social networking sites, or blog",0,2,148,0,2,48,75,57,30,60,80,90,0.0,0,A lot,Graduate degree,Rap/Hip hop,Freeze time,Happy,Other,"Wildlife, animals"
USA,NY,2013,8,Female,13.0,Right-Handed,180,25,189,1,Bus,40,.742,47,Baseball/Softball,,100,250,400,20,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,NY,2020,11,Female,16.0,Right-Handed,162.6,20,,2,Car,35-45,1.5 ,45,Basketball,,,,,,,,,,76.2 ,Index finger,March,Spring,Yes,No,Seafood,Energy drink,Art,4,4,5,Yes - broadband connection,Text messaging,2,10,0,1,14,14,7,0,7,7,21,28,0.0,14,Very little,Graduate degree,Reggae,Freeze time,Happy,Musician or singer,Religious
USA,NY,2022,10,Female,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,NY,2019,9,Female,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,NY,2017,6,Male,12.0,Right-Handed,162,24,163,2,Rail (Train/Tram/Subway),25,0.349,46,Other,475,845,550,550,150,600,23,Right foot,62,69,Same length,March,Summer,Yes,No,Meat,Soft drink (non-caffeinated),History,8,10,2,Yes - other,In person,0,0,10,1.5,18,4,5,0,0,0,12,6,0.0,1,Very little,Graduate degree,Rock and roll,Fly,Happy,Other,Education/Youth development
USA,NY,2019,12,Female,18.0,Right-Handed,159,19,161,1,Rail (Train/Tram/Subway),60,0.688,64,Walking/Hiking,1000,555,1000,800,1000,1000,19,Same length,75,80,Ring finger,May,Spring,No,No,Other,Water,English,6,10,3,Yes - broadband connection,In person,50,30,20,1,0,10,0,0,40,5,6,15,4.0,2,Very little,Graduate degree,Rhythm and blues (R&B),Telepathy,Happy,Musician or singer,International aid
USA,NY,2019,12,Female,17.0,Right-Handed,170,20,165,1,Car,13,0.779,49,Other,950,850,800,600,200,250,20,Same length,76.2,88.9,Ring finger,March,Summer,Yes,No,Other,Water,Art,9,5,5,Yes - other,Internet chat or instant messaging,50,70,0,0,2,6,0,0,12,6,14,1,12.0,3,Some,Graduate degree,Pop,Fly,Happy,Other,Health
USA,NY,2016,12,Female,17.0,Right-Handed,168,20,163,1,Bus,70,.471,42,Walking/Hiking,70,70,85,80,55,55,21,Left foot,8.8,8.2,Index finger,March,Spring,No,Yes,Fruit,Tea,Social studies,3,4.5,5,Yes - broadband connection,In person,26,27,12,5,15,3,12,0,7,6.5,50,4,35.0,11,A lot,Undergraduate degree,Other,Telepathy,Happy,Teacher,International aid
USA,NY,2023,12,Female,17.0,Right-Handed,163,23,72,4,Rail (Train/Tram/Subway),45,,0.3,Soccer,1000,900,900,1000,700,700,24,Left foot,74,70,Index finger,October,Summer,No,No,Rice/Noodle dishes,Water,Social studies,5,8,2,Yes - other,In person,100,120,10,1,10,5,3,0,2,1,8,4,15.0,8,Some,Graduate degree,Punk rock,Fly,Happy,Teacher,Environment
USA,NY,2011,11,Female,17.0,Right-Handed,153,23,156,3,Car,20,.314,31,Other,1000,1000,1000,,500,1000,22,Right foot,100,100,Same length,June,Winter,No,Yes,Breads/Sandwiches,Tea,Languages,6,5,5,Yes - broadband connection,Text messaging,50,51,30,12,5,20,10,0,0,9,7,10,0.0,0,A lot,Graduate degree,Rock and roll,Fly,Happy,Community leader or elder,"Wildlife, animals"
USA,NY,2016,6,Male,11.0,Right-Handed,150,24,142,1,Bus,10,.401,51,Football (American),700,1000,1000,1000,400,500,24,Same length,9,9,Same length,March,Winter,Yes,No,Meat,Sports drink,Physical education,8,10,,,,,,,,,,,,,,,,,,,,,,,,
USA,NY,2019,12,Female,17.0,Right-Handed,164,24,131,1,Car,10,.316,47,,754,1000,198,182,866,950,23.75,Right foot,90,95,Index finger,May,Fall,Yes,No,Fruit,Tea,Mathematics and statistics,8,10,4,Yes - broadband connection,Text messaging,50,50,3,0,20,10,2,0,15,5,0,6,0.0,3,A lot,Undergraduate degree,Jazz,Invisibility,Happy,Relative,"Wildlife, animals"
USA,NY,2016,12,Male,18.0,Left-Handed,180.3,27,180,1,Rail (Train/Tram/Subway),25,0.6,56,Tennis,0,0,0,0,1000,1000,27,Same length,100,125,Ring finger,May,Summer,Yes,No,Meat,Water,History,7,10,3,Yes - broadband connection,"Myspace, Facebook, other social networking sites, or blog",30,37,,,,,,,,,,,,,Some,Graduate degree,Techno/Electronic,Freeze time,Rich,Business person,Religious
USA,NY,2014,7,Male,13.0,Right-Handed,150,61,155,1,Bus,50,0.789,57,Baseball/Softball,,,,,,,61,Same length,15,7,Index finger,February,Winter,No,No,Poultry,Energy drink,Physical education,10,9,3,Yes - broadband connection,"Myspace, Facebook, other social networking sites, or blog",13,12,8,0,1,5,4,1,7,7,7,5,2.0,3,Very little,Undergraduate degree,Pop,Super strength,Rich,Sports person,Health
USA,NY,2020,12,Female,18.0,Right-Handed,161,22,164,3,Car,11,0.571,41,Other,1000,882,856,1000,845,914,22,Same length,76,70,Index finger,April,Summer,Yes,Yes,Rice/Noodle dishes,Coffee,Science,6,8,3,Yes - broadband connection,Text messaging,110,130,2,1,21,14,4,1,35,28,77,21,3.0,6,A lot,Graduate degree,Other,Telepathy,Healthy,Relative,Education/Youth development
USA,NY,2012,6,Female,11.0,Right-Handed,1.49,2.23,1.22,1,Bus,60,0.566,9,Dancing,100,100,789,489,500,500,23,Same length,9,8,Same length,March,Spring,No,No,Fruit,Water,Music,10,6,5,Yes - other,Text messaging,4,0,4  ,1  ,2,3,2,2,2,2,3,1,,0,Some,Some college,Rap/Hip hop,Super strength,Happy,Other,Environment
USA,NY,2013,12,Male,17.0,Right-Handed,750,32,760,4,Bus,17,0.282,51,Swimming,766,679,432,12,1000,1000,32,Right foot,380,400,Ring finger,July,Winter,Yes,No,Meat,Water,History,6,10,3,Yes - broadband connection,Text messaging,127,97,45,0,0,40,5,23,1,154,80,30,0.0,8,A lot,Undergraduate degree,Rock and roll,Invisibility,Rich,Other,"Wildlife, animals"
USA,NY,2017,6,Female,12.0,Right-Handed,,,,1,Rail (Train/Tram/Subway),20,0.419,45,Gymnastics,900,900,900,1000,1000,1000,,Right foot,,,,February,Summer,No,No,Desserts,Water,Science,9,10,4,Yes - broadband connection,,10,40,18,2,16,48,5,8,,,,,,,,,,,,,
USA,NY,2013,12,Male,17.0,Right-Handed,177,26,180,3,Rail (Train/Tram/Subway),25,0.323,46,Swimming,909,802,952,802,914,914,27,Left foot,100,110,Ring finger,January,Summer,Yes,No,Fruit,Water,Science,5,10,4,Yes - broadband connection,"Myspace, Facebook, other social networking sites, or blog",0,0,7,2,25,6,7,10,25,1,44,4,0.0,5,A lot,Graduate degree,Country,Fly,Healthy,Musician or singer,Environment
USA,NY,2019,12,Female,17.0,Right-Handed,158,24,156,3,Car,15,0.681,70,Soccer,1000,1000,600,500,800,100,22,Right foot,8,8,Same length,January,Summer,No,No,Rice/Noodle dishes,Water,Physical education,5-6,8,5,Yes - other,"Myspace, Facebook, other social networking sites, or blog",200,225,4,5,3,11,5,15,30,25,45,3,0.0,70,A lot,High school,Pop,Fly,Happy,Other,Environment
USA,NY,2015,6,Female,11.0,Right-Handed,141,21,65,3,Car,3,0.423,79,Walking/Hiking,1000,973,1000,941,690,797,21,Same length,74,70,Index finger,November,Fall,No,No,No favorite,Water,Art,9,7,9,Yes - broadband connection,Cell phone,0,0,6,0,1,7,5,0,0,0,0,4,0.0,3,Some,Some college,Country,Fly,Healthy,Relative,"Wildlife, animals"
USA,NY,2024,12,Female,18.0,Right-Handed,158,21,158,2,Rail (Train/Tram/Subway),50,0.635,40,Tennis,1000,1000,1000,1000,1000,1000,21,Same length,65,67,Ring finger,January,Winter,Yes,No,Meat,Water,Social studies,6,8,5,Yes - other,In person,400,400,8,1,6,4,2,0,5,8,2,3,7.0,1,Very little,Graduate degree,Pop,Freeze time,Happy,Actor,Education/Youth development
USA,NY,2019,12,Female,17.0,Right-Handed,162.6,25.3,157,1,Car,5,0.439,80,Dancing,900,600,500,700,900,900,25.4,Left foot,74,66,Index finger,May,Fall,No,No,Poultry,Water,Art,7,8,3,Yes - broadband connection,Text messaging,10,10,2,,,,,,,,,,,,,,,,,,
USA,NY,2023,12,Male,18.0,Right-Handed,,,,1,Bus,60,0.326,34,Basketball,999,999,999,999,1000,1000,,,,,,July,Summer,Yes,No,Meat,Water,Social studies,6,13,2,Yes - broadband connection,Other,0,4,7,0,8,7,0,49,12,12,49,0,0.0,6,Some,Graduate degree,Rap/Hip hop,Freeze time,Rich,Sports person,Environment
USA,NY,2023,12,Male,17.0,Left-Handed,183,28,183,1,Car,50,.635,53,Baseball/Softball,1000,1000,1000,1000,700,1000,28,Same length,90,75,Index finger,June,Summer,No,No,Meat,Water,History,7,11,5,Yes - broadband connection,"Myspace, Facebook, other social networking sites, or blog",40,75,8,3,10,3,12,9,16,2,20,5,0.0,1,A lot,Undergraduate degree,Country,Fly,Rich,Relative,"Wildlife, animals"
USA,NY,2019,8,Female,13.0,Right-Handed,155,23,162.5,1,Bus,10,.512,43,Athletics,830,550,856,500,230,733,24,Left foot,80,80,Same length,January,Summer,No,No,Seafood,Water,Mathematics and statistics,7,9,3,Yes - broadband connection,"Myspace, Facebook, other social networking sites, or blog",10,40,0,1,7,7,0,16,18.5,1.5,60,6,0.0,3,Some,Graduate degree,Rhythm and blues (R&B),Freeze time,Healthy,Politician,International aid
USA,NY,2020,6,Female,11.0,Left-Handed,139,22.3,130,3,Rail (Train/Tram/Subway),45,0.474,46,Bowling,1000,1000,1000,500,300,10,22.1,Right foot,8.6,5.3,Index finger,December,Summer,No,No,Soups,Other,Art,?,?,3,Yes - other,Other,3,4,5,0,"1,000",7,7,4,0,1,40,0,0.0,1,Some,Other,Pop,Telepathy,Healthy,Relative,Health
USA,NY,2013,8,Male,13.0,Right-Handed,170,29,165,1,Car,12,.282,47,Basketball,400,500,200,400,800,950,29,Same length,8.9,9,Ring finger,December,Winter,Yes,No,Pizza/Pasta,Milk,Computers and technology,9.5,10,3,Yes - broadband connection,Text messaging,15,16,5,.75,5,2,3,5,0,2,3,5,0.0,1,Some,Graduate degree,Rap/Hip hop,Freeze time,Happy,Friend,International aid
USA,NY,2022,12,Male,17.0,Right-Handed,173,23,160,2,Rail (Train/Tram/Subway),22,0.365,53,Baseball/Softball,800,500,550,700,500,1000,23,Same length,75,75,Same length,December,Summer,Yes,No,Meat,Water,Physical education,8,8,2,Yes - broadband connection,Internet chat or instant messaging,30,40,10,2,5,5,20,4,4,8,5,8,0.0,1,Very little,Undergraduate degree,Rap/Hip hop,Freeze time,Rich,Relative,"Arts, culture, sports"
USA,NY,2017,12,Male,17.0,Right-Handed,167,25.7,170,1,Car,8,0.42,47,Baseball/Softball,390,529,107,198,636,882,25.6,Same length,75,70,Index finger,August,Summer,No,No,Pizza/Pasta,Tea,Physical education,8,8,5,Yes - broadband connection,Text messaging,15,40,10,1,3,2,15,6,5,2,2,20,0.0,1,Very little,Graduate degree,Rap/Hip hop,Invisibility,Famous,Sports person,Health
USA,NY,2018,12,Female,17.0,Left-Handed,164,24,157,2,Rail (Train/Tram/Subway),57,.854,85,Tennis,1000,1000,1000,1000,500,1000,24,Same length,73,75,Ring finger,July,Spring,No,No,Meat,Water,Art,7,5,3,Yes - other,"Myspace, Facebook, other social networking sites, or blog",25,80,30,1,14,100,1,0,100,100,168,10,0.0,20,A lot,Graduate degree,Pop,Fly,Rich,Relative,Environment
USA,NY,2022,12,Female,18.0,Right-Handed,160,22,164,1,Car,1,0.373,35,Tennis,701,695,262,492,1000,1000,23,Same length,90,90,Same length,July,Winter,No,No,Rice/Noodle dishes,Tea,Mathematics and statistics,6,6,5,Yes - broadband connection,Text messaging,50,50,30,2,21,2,1,28,5,5,28,5,12.0,3,A lot,Undergraduate degree,Other,Freeze time,Happy,Other,Education/Youth development
USA,NY,2017,12,Male,17.0,Right-Handed,177.6,56.8,100.6,1,Car,14,0.643,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,NY,2022,10,Male,16.0,Left-Handed,178,26,176,2,Rail (Train/Tram/Subway),50,0.357,44,Running/Jogging,1000,800,1000,1000,1000,1000,25,Right foot,98,106,Ring finger,March,Winter,Yes,No,Rice/Noodle dishes,Water,History,7,9,6,Yes - broadband connection,"Myspace, Facebook, other social networking sites, or blog",60,50,1,0,3,1,1,3,2,0,4,0,0.0,0,Some,Graduate degree,Classical,Telepathy,Happy,Other,Health
USA,NY,2015,12,Male,17.0,Right-Handed,183,26.67,500,5000,Boat,.1,.0001,.0001,Martial Arts,1000,1000,1000,1000,0,0,26.67,Same length,10000,10000,Same length,July,Summer,Yes,No,Desserts,Water,Mathematics and statistics,8,5000,6,Yes - broadband connection,In person,50000,50000,10,.2,10,3,20,1,1,4,15,2,0.0,1,Very little,Graduate degree,Classical,Freeze time,Healthy,Other,Other
USA,NY,2016,12,Male,18.0,Right-Handed,177,26,177,3,Rail (Train/Tram/Subway),60,.656,70,Basketball,1000,1000,1000,1000,1000,1000,25,Right foot,77,80,Ring finger,January,Fall,No,No,Meat,Water,Computers and technology,6,5,4,Yes - broadband connection,"Myspace, Facebook, other social networking sites, or blog",400,400,20,1,0,25,14,2,0,0,0,0,0.0,0,Some,Other,Other,Invisibility,Rich,Politician,Religious
USA,NY,2023,12,Female,16.0,Right-Handed,167,25,162,2,Rail (Train/Tram/Subway),40,0.319,32,Other,300,300,400,400,900,950,25,Same length,710,750,Ring finger,December,Spring,Yes,No,No favorite,Water,Science,7,10,4,Yes - other,Text messaging,700,1000,7,1,16,6,0.5,0,17,15,25,1,0.0,0.5,Some,Graduate degree,Other,Telepathy,Happy,Religious figure,Religious
USA,NY,2015,11,Female,15.0,Right-Handed,168,22,168.5,1,Rail (Train/Tram/Subway),35,.401,50,Running/Jogging,900,600,900,700,200,600,25,Left foot,69,65,Index finger,February,Spring,No,No,Salads,Water,Social studies,9,12,5,Yes - broadband connection,Text messaging,70,70,28,2,4,1,0,0,3,15,28,4,3.0,4,Some,Graduate degree,Rap/Hip hop,Freeze time,Happy,Other,Health
USA,NY,2017,6,Male,11.0,Left-Handed,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,NY,2023,10,Male,16.0,Right-Handed,,,,1,Rail (Train/Tram/Subway),70,.393,37,,1000,1000,1000,1000,701,700,,,,,Same length,April,Summer,Yes,No,No favorite,Water,Computers and technology,4,10,5,Yes - broadband connection,Text messaging,40,20,40,0,40,10,0,10,0,40,120,0,0.0,20,A lot,Graduate degree,Other,Invisibility,Rich,Relative,Environment
USA,NY,2021,12,Female,17.0,Right-Handed,154,20,150,2,Rail (Train/Tram/Subway),90,.307,32,Basketball,1000,1000,1000,1000,1000,1000,20,Same length,78,63,Index finger,August,Winter,Yes,No,Seafood,Water,Art,6,12,4,Yes - broadband connection,"Myspace, Facebook, other social networking sites, or blog",50,50,0,50,21,5,0,70,20,20,100,0,12.0,5,A lot,Undergraduate degree,Rap/Hip hop,Invisibility,Rich,Actor,Health
USA,NY,2023,10,Male,16.0,Right-Handed,,,,1,Rail (Train/Tram/Subway),50,0.512,38,Running/Jogging,765,588,802,920,807,786,,,,,,March,Winter,No,No,Meat,Water,Mathematics and statistics,6,10,3,Yes - broadband connection,Text messaging,50,35,3,0.25,18,1,1,5,0.5,2,50,6,0.0,5,Some,Graduate degree,Rock and roll,Freeze time,Rich,Relative,Health
USA,NY,2015,12,Female,17.0,Right-Handed,170.1,24,107.2,1,Car,20,.372,47,Hockey (Field),500,600,700,800,850,850,25,Same length,68,70,Ring finger,March,Fall,No,No,Rice/Noodle dishes,Water,Music,7,9,2,Yes - broadband connection,"Myspace, Facebook, other social networking sites, or blog",30,40,4,0,15,16,13,0,3,1,8,4,0.0,4,Some,Undergraduate degree,Other,Fly,Happy,Actor,Education/Youth development
USA,NY,2021,12,Female,17.0,Left-Handed,157,23,157,1,Walk,15,0.375,41,,642,684,786,529,861,925,23,Same length,70,68,Index finger,August,Summer,No,No,Other,,Art,6,9,4,Yes - broadband connection,Internet chat or instant messaging,5,20,1,0,4,1,0,4,1,1,6,1,0.0,2,A lot,Undergraduate degree,Rock and roll,Fly,Happy,Relative,"Arts, culture, sports"
USA,NY,2020,12,Male,17.0,Right-Handed,170,27,170,1,Car,7,0.366,38,Football (American),1000,1000,1000,1000,800,1000,27,Right foot,60,70,Ring finger,September,Summer,Yes,No,Pizza/Pasta,Water,Science,6,10,5,Yes - broadband connection,Cell phone,100,100,0,20,10,10,10,0,20,20,20,20,0.0,3,Some,Undergraduate degree,Rap/Hip hop,Super strength,Rich,Sports person,"Wildlife, animals"
USA,NY,2024,11,Male,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,NY,2023,12,Female,17.0,Right-Handed,Dn,Dn,Dn,2,Bus,2,Dn,Dn,,,,,,,,,Same length,,,Same length,,Winter,No,No,Poultry,Tea,Art,11,4,,,Text messaging,,,,,,,,,,,,,,,,,,,,,
USA,NY,2019,12,Female,17.0,Right-Handed,161,23,162,1,Car,10,"0,512",50,Other,500,300,700,700,500,1000,23,Same length,90,75,Index finger,July,Fall,,Yes,Meat,Soft drink (caffeinated),Science,6,8,7,Yes - broadband connection,"Myspace, Facebook, other social networking sites, or blog",9,13,10,3,15,0,7.5,0,30,3,10,10,20.0,5,Some,Graduate degree,Rap/Hip hop,Telepathy,Happy,Relative,Health
USA,NY,2012,6,Male,11.0,Left-Handed,133,17,130,1,Bus,24,.554,37,Basketball,556,599,1000,604,503,1000,18,Left foot,40,41,Ring finger,August,Summer,Yes,No,No favorite,Water,Mathematics and statistics,9,8,5,Yes - other,In person,0,0,10,0,2,120,5,5,0,0,0,5,0.0,21,,Other,Other,Freeze time,Healthy,Doctor or nurse,Education/Youth development
USA,NY,2022,11,Male,17.0,Right-Handed,172,25,173,1,Walk,8,0.3,53,Other,900,400,600,600,600,600,26,Left foot,85,75,Index finger,April,Winter,Yes,No,Meat,Water,Art,7,6,2,Yes - broadband connection,Internet chat or instant messaging,40,40,4,1,1,1,1,1,5,2,10,0,25.0,1,Very little,Some college,Rap/Hip hop,Fly,Rich,Business person,Environment
USA,NY,2019,12,Female,18.0,Right-Handed,171,27,169,6,Rail (Train/Tram/Subway),75 , .745,70,Martial Arts,100,100,100,100,70,100,27,Same length,70,72,Ring finger,June,Spring,No,No,Meat,Water,History,7.5,10.5,5,Yes - other,Internet chat or instant messaging,35-40,15,2,.5,12,12,0,2,35,12,23,25,19.0,6,A lot,Graduate degree,Rhythm and blues (R&B),Freeze time,Happy,Relative,International aid
USA,NY,2022,12,Male,17.0,Right-Handed,178,30,168,2,Bus,70,0.328,50,Basketball,50,80,100,80,1000,1000,31,Same length,180,190,Ring finger,March,Spring,No,No,Rice/Noodle dishes,Water,Physical education,6,10,5,Yes - broadband connection,Internet chat or instant messaging,100,277,10,20,5,1,5,20,3,2,20,0,0.0,0,Very little,Undergraduate degree,Pop,Freeze time,Rich,Sports person,International aid
USA,NY,2019,12,Female,16.0,Right-Handed,155,22,154,1,Car,10,0.331,33,Other,500,400,300,300,900,1000,22,Same length,75,70,Ring finger,November,Fall,Yes,No,Breads/Sandwiches,Water,Science,10,12,4,Yes - other,"Myspace, Facebook, other social networking sites, or blog",16,12,3,,,,,,,,,,,,,,,,,,
USA,NY,2019,10,Male,15.0,Right-Handed,185.4,31,187.9,3,Rail (Train/Tram/Subway),50,0.306,33,Basketball,1000,900,900,950,700,800,31,Same length,203.2,86.36,Ring finger,July,Summer,No,No,Poultry,Water,History,5,9,4,Yes - broadband connection,Text messaging,14,15,6,7,45,7,5,4,23,12,33,1,0.0,4,A lot,Graduate degree,Other,Freeze time,Happy,Business person,"Wildlife, animals"
USA,NY,2013,12,Female,17.0,Right-Handed,163.5,24,168,1,Rail (Train/Tram/Subway),60,0.668,68,Swimming,900,450,300,300,200,450,24,Same length,95,105,Ring finger,July,Spring,No,No,Poultry,Water,Social studies,5,9,4,Yes - broadband connection,Text messaging,10,12,50,.5,20,35,10,0,1,2,3,7,0.0,3,A lot,Graduate degree,Rap/Hip hop,Freeze time,Healthy,Sports person,Education/Youth development
