Country,Region,DataYear,ClassGrade,Gender,Ageyears,Handed,Height_cm,Footlength_cm,Armspan_cm,Languages_spoken,Travel_to_School,Travel_time_to_School,Reaction_time,Score_in_memory_game,Favourite_physical_activity,Importance_reducing_pollution,Importance_recycling_rubbish,Importance_conserving_water,Importance_saving_energy,Importance_owning_computer,Importance_Internet_access,Left_Footlength_cm,Longer_foot,Index_Fingerlength_mm,Ring_Fingerlength_mm,Longer_Finger_Lefthand,Birth_month,Favorite_Season,Allergies,Vegetarian,Favorite_Food,Beverage,Favorite_School_Subject,Sleep_Hours_Schoolnight,Sleep_Hours_Non_Schoolnight,Home_Occupants,Home_Internet_Access,Communication_With_Friends,Text_Messages_Sent_Yesterday,Text_Messages_Received_Yesterday,Hanging_Out_With_Friends_Hours,Talking_On_Phone_Hours,Doing_Homework_Hours,Doing_Things_With_Family_Hours,Outdoor_Activities_Hours,Video_Games_Hours,Social_Websites_Hours,Texting_Messaging_Hours,Computer_Use_Hours,Watching_TV_Hours,Paid_Work_Hours,Work_At_Home_Hours,Schoolwork_Pressure,Planned_Education_Level,Favorite_Music,Superpower,Preferred_Status,Role_Model_Type,Charity_Donation
USA,TX,2015,"4         ",Female,10,Right-Handed,138,21,128,2,Car,4,0.823,58,Gymnastics,1000,1000,1000,500,500,500,20,"Right foot",80,70,"Ring finger",December,Summer,Yes,No,"No favorite",Juice,Art,8,8,5,"Yes - dial-up connection","In person",0,0,3,0,1,3,2,2,0,2,5,0,0,1,"A lot","Some college","Rock and roll",Fly,Healthy,Friend,Other
USA,TX,2013,"5         ",Male,11,Right-Handed,,25,136,2,,10,406,38,Soccer,610,631,759,866,1000,1000,20,"Same length",7,9,"Ring finger",October,Summer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2013,"12        ",Male,18,Right-Handed,185,30,180,1,Car,15,.048,50,"Football (American)",551,551,706,733,535,583,30,"Same length",65,76,"Ring finger",October,Spring,No,No,Meat,"Powdered drink","Mathematics and statistics",6,8,4,"Yes - broadband connection","Text messaging",142,142,3,1,0,1,2,1,1,2,2,1,6,1,"Very little","Graduate degree","Rap/Hip hop",Invisibility,Rich,Relative,Health
USA,TX,2016,"12        ",Female,17,Ambidextrous,154.9,24.1,162.6,2,Car,20,.725,45,Dancing,663,572,775,722,479,479,23.1,"Right foot",7.62,5.715,"Index finger",November,Summer,Yes,No,Soups,"Sports drink",Music,10,9,4,"Yes - broadband connection","Cell phone",100,101,10,99,5,10,10,2,88,108,108,9,0,87,Some,"Graduate degree","Punk rock","Freeze time",Rich,"Musician or singer","Arts, culture, sports"
USA,TX,2023,"12        ",Female,17,Right-Handed,"5 0 ",20,70,1,Car,20,16.55,47,Soccer,1000,900,1000,800,0,0,20,"Same length",100,100,"Ring finger",June,Spring,No,No,Pizza/Pasta,Juice,"Mathematics and statistics",7,6,6,"Yes - broadband connection","Text messaging",15,20,4,2,1,20,0,0,40,17,168,120,0,100,Some,"Graduate degree",Other,,Healthy,Relative,Health
USA,TX,2017,"12        ",Male,17,Right-Handed,180.3,29,177.8,2,Car,7,.299,44,Running/Jogging,684,519,717,396,914,898,30,"Left foot",71,77,"Ring finger",November,Summer,Yes,No,Meat,Tea,"Computers and technology",7,6,4,"Yes - broadband connection","Text messaging",10,15,4,2,4,5,5,32,1,0,34,0,8,5,"A lot","Graduate degree","Rock and roll","Freeze time",Rich,Other,"Wildlife, animals"
USA,TX,2024,"12        ",Male,18,Left-Handed,166,32,30,1,Bus,"20 ",0.394,46,None,754,406,829,1000,86,219,32,"Left foot",70,60,"Index finger",January,Winter,,No,Pizza/Pasta,Water,Art,6,3,5,"Yes - other","Text messaging",54,69,7,0,2,7,0,5,1,2,10,3,0,2,Some,"Some college","Heavy metal",Fly,Rich,Actor,Health
USA,TX,2021,"12        ",Female,16,Right-Handed,175.2,30,170,1,Car,12,1.177,48,Dancing,1000,700,600,780,0,155,30,"Same length",9,8,"Ring finger",February,Summer,No,No,Fruit,Water,"Physical education",7,9,3,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",3,7,6,2,3,6,1,0,8,5,6,2,16,1,"Very little","Some college","Rap/Hip hop",Invisibility,Happy,Relative,Health
USA,TX,2023,"12        ",Male,17,Right-Handed,170cm,10,25.4,2,Car,6,0.351,78,"Martial Arts",300,800,500,900,100,1000,25.4,"Same length",76.2,76.9,"Ring finger",September,Fall,No,No,Breads/Sandwiches,Water,"Physical education","7-8 ","10 ",4,"Yes - broadband connection","Text messaging",100+,80,6,0,0,24/7,24/7,15,5,1,0,4,0,0,"Very little","Some college","Rap/Hip hop","Freeze time",Happy,"Sports person","Arts, culture, sports"
USA,TX,2016,"5         ",Male,11,Right-Handed,137,21,135,2,Bus,5,.486,56,"Table Tennis",750,465,400,400,350,350,22,"Left foot",70,70,"Same length",January,Summer,No,No,Other,Water,Art,11,13,6,"Yes - other","In person",0,08,8,1,8,10,4,0,0,0,1,4,0,12,Some,"Undergraduate degree",Classical,Fly,Healthy,Relative,Environment
USA,TX,2020,"12        ",Male,18,Right-Handed,178,23,173,2,Car,10,.241,49,Tennis,1000,700,400,500,900,1000,23,"Same length",76,83,"Ring finger",October,Winter,No,No,Seafood,Water,History,6,6,4,"Yes - broadband connection","Text messaging",20,30,12,1,10,5,6,12,4,2,20,0,0,3,Some,"Undergraduate degree","Rap/Hip hop","Freeze time",Rich,Politician,Environment
USA,TX,2016,"12        ",Female,17,Right-Handed,168,25,160,2,Car,7,.394,33,None,500,500,500,500,1000,1000,24,"Right foot",750,800,"Ring finger",January,Fall,No,No,Meat,"Soft drink (caffeinated)","Mathematics and statistics",5,10,4,"Yes - broadband connection","Text messaging",300,200,3,0,8,3,0,0,12,12,30,5,0,0,Some,"Graduate degree",Pop,"Freeze time",Rich,Relative,Health
USA,TX,2014,"12        ",Male,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2021,"12        ",Female,15,Right-Handed,173,23,173,1,Walk,20,.784,42,Walking/Hiking,829,861,829,834,791,813,24,"Left foot",73,74,"Ring finger",September,Spring,No,Yes,"Rice/Noodle dishes",Water,Other,4,7,4,"Yes - broadband connection","Text messaging",14,22,3,30,0,1,0,4,63,1,63,3,45,7,"A lot","Undergraduate degree",Other,"Freeze time",Rich,Friend,Health
USA,TX,2023,"12        ",Female,18,Right-Handed,157,21,,2,,6,.384,38,Running/Jogging,21,898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2020,"12        ",Female,17,Right-Handed,174,25,177,2,Car,3,0.408,37,Basketball,947,843,1000,1000,460,542,25,"Same length",89,89,"Same length",March,Summer,No,No,Pizza/Pasta,Water,History,7,9,4,"Yes - broadband connection","In person",5,8,2,4,18,10,7,0,3,2,5,9,0,6,"A lot","Graduate degree",Country,Telepathy,Happy,Relative,Health
USA,TX,2016,"12        ",Male,17,Right-Handed,174,20,172,1,Other,10,.743,42,Basketball,1000,1000,1000,1000,1000,1000,21,"Left foot",20,20,"Same length",November,Fall,No,No,Fruit,Tea,History,5,5,5,"Yes - broadband connection","In person",100,100,30,5,6,2,7,1,5,3,4,0,30,1,Some,Other,"Rap/Hip hop",Telepathy,Rich,Friend,Health
USA,TX,2016,"12        ",Male,18,Right-Handed,175,28,181,1,Car,3,,,"Football (American)",999,680,500,800,200,700,28,"Same length",80,90,"Ring finger",August,Summer,Yes,No,Desserts,Water,"Mathematics and statistics",7,4,4,"Yes - broadband connection","Text messaging",0,20,2,3,2,4,4,1,0,4,0,1,0,3,Some,"Some college",Country,Telepathy,Rich,,"Wildlife, animals"
USA,TX,2016,"12        ",Female,17,Right-Handed,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2023,"12        ",Female,16,Right-Handed,150,24,152,3,Car,4,0.675,58,Other,1000,1000,300,1000,1000,1000,24,"Same length",70,60,"Index finger",March,Winter,No,No,"No favorite",Water,Music,5,9,5,"Yes - other","In person",40,60,4,6,3,8,2,1,13,6,17,3,0,3,Some,"Graduate degree",Other,Telepathy,Rich,Relative,Health
USA,TX,2019,"12        ",Female,17,Right-Handed,157,243,,3,Car,5,0.682,38,Soccer,1000,1000,1000,1000,476,471,243,"Same length",7.6,7.2,"Index finger",January,Winter,No,No,Fruit,"Soft drink (caffeinated)",Art,4.5,3,4,"Yes - other","Text messaging",70,60,0,7,2,10,0,4,10,20,20,0,0,0,Some,"Graduate degree","Heavy metal","Freeze time",Happy,"Musician or singer","Wildlife, animals"
USA,TX,2023,"12        ",Female,16,Left-Handed,162,21,162,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2014,"6         ",Male,11,Right-Handed,5.1,42,146,1,Car,4,0.547,66,"Football (American)",0,1000,1000,1000,100,150,42,"Same length",60,62,"Ring finger",June,Summer,No,No,Seafood,Tea,"Physical education",9,6,5,"Yes - other","Text messaging",25,50,5,1,2,12,5,3,1,2,1,3,0,5,Some,"Graduate degree","Rap/Hip hop",Invisibility,Famous,Relative,Health
USA,TX,2018,"12        ",Female,18,Right-Handed,150,152,,1,Walk,10,0.648,51,Walking/Hiking,1000,1000,1000,1000,500,500,152,"Right foot",,,"Ring finger",May,Spring,No,No,Fruit,Water,Other,5,9,6,"Yes - other","Myspace, Facebook, other social networking sites, or blog",50,50,18,39,8,100,8,4,4,100,50,25,0,50,Some,"Some college","Rock and roll",Telepathy,Happy,Other,"Wildlife, animals"
USA,TX,2014,"12        ",Female,17,Right-Handed,171.4,21,164,2,Car,20,0.565,45,Dancing,364,449,973,1000,594,396,21,"Same length",70,80,"Same length",November,Winter,Yes,No,Meat,Milk,"Mathematics and statistics",7,4,5,"Yes - other","Text messaging",2,5,4,0,2,5,3,1,8,8,9,24,0,4,Some,Other,"Rap/Hip hop","Freeze time",Healthy,Relative,Health
USA,TX,2019,"11        ",Female,17,Right-Handed,167.6,26.7,167,2.5,Walk,30,1.088,44,Dancing,700,700,900,800,500,900,26.7,"Right foot",100,99,"Index finger",April,Fall,No,No,"No favorite",Water,Science,6,8,5,"Yes - other","Internet chat or instant messaging",106,1355,2,3,4,5,2,0,0,24,2,0,11,5,"A lot","Graduate degree",Other,Invisibility,Happy,Friend,Health
USA,TX,2019,"10        ",Male,14,Right-Handed,166,26,150,1,Bus,15,.788,39,Swimming,60,50,63,55,75,80,26,"Same length",60,60,"Same length",January,Spring,No,No,Pizza/Pasta,Water,History,9,10,5,"Yes - other","Text messaging",10,7,3,2,7,30,10,6,15,15,30,10,1,5,Some,"Graduate degree",Pop,Fly,Rich,Relative,Environment
USA,TX,2021,"12        ",Male,17,Right-Handed,170,28,169,1,Car,7,0.676,46,Soccer,1000,500,300,200,400,600,27,"Right foot",75,77,"Ring finger",October,Spring,No,No,Pizza/Pasta,Water,Music,8,9,4,"Yes - broadband connection","Text messaging",50,55,8,.5,10,2,6,1,8,8,12,0,20,9,"A lot","Graduate degree","Rock and roll",Telepathy,Happy,"Musician or singer",Environment
USA,TX,2019,"12        ",Male,16,Right-Handed,180.3,,,1,Car,20,0.64,48,Golf,700,500,100,900,300,1000,27,"Right foot",62.5,63.5,"Ring finger",October,Winter,No,No,Seafood,"Soft drink (caffeinated)",History,7,7,3,"Yes - broadband connection","Internet chat or instant messaging",11,10,14,4,6,18,21,24,30,15,15,7,0,7,Some,"Graduate degree",Pop,Telepathy,Famous,Other,"Arts, culture, sports"
USA,TX,2016,"12        ",Male,17,Right-Handed,185.4,25.5,185,2,Car,"11 ",.322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2015,"4         ",Male,9,Right-Handed,143,22,43,2,Car,5,0.8,62,"Martial Arts",914,984,701,802,706,866,22,,82,90,"Ring finger",February,Summer,Yes,No,Desserts,Milk,"Physical education",8,11,5,"Yes - other","In person",0,0,52,1,14,7,5,0,0,0,1,0,0,"1  ",Some,"Graduate degree",Pop,"Freeze time",Healthy,"Doctor or nurse",Health
USA,TX,2012,"11        ",Male,16,Ambidextrous,180,33,183,1,Car,15,.25,27,"Football (American)",0,500,500,700,1000,1000,33,"Same length",85,90,"Ring finger",December,Summer,No,No,Poultry,Juice,"Physical education",6,5,5,"Yes - broadband connection","Text messaging",160,150,10,.5,0,2,6,0,0,72,2,4,15,0,Some,"Graduate degree",Country,Invisibility,Rich,Relative,"Arts, culture, sports"
USA,TX,2014,"6         ",Male,12,Right-Handed,63.2,13,39.6,1,Bus,15,0.749,48,"Football (American)",0,0,0,0,1000,0,13.5,"Same length",50,60,"Ring finger",October,Summer,Yes,No,Meat,"Sports drink",Art,8,8,5,"Yes - other","Text messaging",59,68,5,4,2,1,7,8,8,1,10,5,9,9,Some,"Less than high school",Pop,"Super strength",Rich,"Sports person","Wildlife, animals"
USA,TX,2023,"12        ",Female,17,Right-Handed,152.4,,,2,Car,2,,,Dancing,,,,,,,,,,,,March,Summer,Yes,No,Seafood,Water,History,7,9,5,,"Text messaging",29,35,8,1,3,4,2,1,12,1,15,2,0,3,Some,"Graduate degree","Rap/Hip hop",Invisibility,Happy,,Health
USA,TX,2021,"11        ",Male,16,Right-Handed,1.75,27,182,2,Bus,15min,.488,46,Soccer,829,888,947,856,706,914,26,"Right foot",8,9,"Ring finger",March,Fall,No,No,Seafood,Water,Science,"6 hrs",10hrs,4,"Yes - other","Text messaging",2,2,10hrs,"5 min",30min,24hrs,8hrs,2hrs,15hrs,5min,2hrs,40min,10min,40min,Some,"Some college","Rap/Hip hop","Freeze time",Rich,Friend,"Wildlife, animals"
USA,TX,2023,"12        ",Male,17,Right-Handed,1.85,"27 cm",100.5,,Car,"6 min",0.487,"75 ",Basketball,,,,,,,27,"Same length",76,76,"Same length",December,Winter,No,No,Pizza/Pasta,Water,Other,7-8,6-9,3,"Yes - other","In person",5,10,5,2,1-2,2-3,1-2,0,"30 mn",0,0,0,8,0,Some,"Some college","Rap/Hip hop",,Rich,"Sports person","International aid"
USA,TX,2012,"8         ",Female,13,Right-Handed,159,24,158,1,Car,6," 0.41",34,Other,600,800,500,500,200,1000,24,"Right foot",72,70,,March,Winter,Yes,No,"Rice/Noodle dishes",Water,Music,7,9,2,"Yes - other","In person",0,0,0,0,3,1,1,0,0,0,8,2,0,0,Some,Other,Pop,Fly,Happy,Relative,"International aid"
USA,TX,2015,"4         ",Female,9,Right-Handed,125,19,118,2,Walk,10,0.764,67,"Football (American)",50,5,4,100,10,9,19,"Same length",60,60,"Same length",March,Summer,No,Yes,Vegetables,Tea,Art,10,8,8,"Yes - broadband connection","Cell phone",5,10,3,1,2,2,2,1,2,1,2,3,2,1,"Very little",Other,Classical,Fly,Happy,Other,Other
USA,TX,2017,"12        ",Male,17,Right-Handed,176,28,178,1,Car,12,0.388,32,Basketball,193,456,687,786,429,612,28,"Same length",81,80,,August,Summer,No,No,Meat,Water,"Mathematics and statistics",7,9,4,"Yes - broadband connection","Text messaging",200,200,45,10,30,35,20,2,12,4,8,6,25,3,Some,"Graduate degree","Rap/Hip hop",Telepathy,Happy,Relative,Health
USA,TX,2017,"12        ",Female,17,Right-Handed,157,24,157,1,Car,13,0.431,50,Lacrosse,578,471,160,471,786,806,24,"Same length",90,80,"Index finger",August,Fall,No,No,Pizza/Pasta,"Soft drink (caffeinated)",Other,7,10,6,"Yes - other","Cell phone",60,43,2,4,6,21,0,0,4,10,24,4,10,2.5,"A lot","Graduate degree",Other,Invisibility,Happy,"Religious figure","Education/Youth development"
USA,TX,2021,"12        ",Female,16,Right-Handed,160,19,45,2,Bus,"7 ",.501,54,Basketball,300,700,800,500,50,100,19,"Same length",50,60,"Ring finger",December,Summer,No,No,Meat,Water,"Physical education",7,9,5,"Yes - other","Myspace, Facebook, other social networking sites, or blog",300,400,10,20,10,20,5,3,8,5,5,4,0,5,Some,"Graduate degree",Other,Fly,Happy,Relative,"Wildlife, animals"
USA,TX,2016,"12        ",Female,17,Right-Handed,170,23,164,1,Car,10,0,0,Athletics,100,400,100,100,300,300,23.5,"Left foot",70.5,80,"Ring finger",October,Summer,Yes,No,Other,Water,Other,6,10,4,"Yes - broadband connection","Text messaging",75,100,2,2,2,5,5,0,10,10,2,1,0,1,Some,"Graduate degree","Rap/Hip hop",Invisibility,Happy,Other,"International aid"
USA,TX,2020,"11        ",Male,15,Right-Handed,174,25,170,2,Bus,20,0.319,40,Tennis,1000,1000,1000,1000,800,800,24,"Right foot",76,70,"Index finger",October,Summer,Yes,No,"Rice/Noodle dishes",Milk,Science,5,8,4,"Yes - broadband connection","Internet chat or instant messaging",0,15,2,0,18,11,12,0,2,0.5,40,0,3,3,"A lot","Graduate degree",Pop,Fly,Happy,Other,Environment
USA,TX,2017,"12        ",Female,16,Right-Handed,160,24.6,159,1,Car,15,0.33,42,Lacrosse,1000,829,749,856,299,396,24.6,"Same length",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2023,"12        ",Male,17,Right-Handed,177.8,27.94,180,1,Car,15,0.311,60,Athletics,10,15,200,50,650,750,27.94,"Same length",279.4,279.4,"Same length",October,Spring,No,No,Pizza/Pasta,Water,"Physical education",8-9,11-12,4,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",2,3,60,3,5,20,15,5,25,2,2,6,0,8,"A lot","Some college","Rap/Hip hop",Invisibility,Happy,"Sports person","Wildlife, animals"
USA,TX,2014,"12        ",Female,17,Right-Handed,158,16,155,1,Car,25,.333,60,Dancing,100,50,200,500,300,1000,17,"Left foot",6.5,6.5,"Ring finger",July,Summer,Yes,No,Seafood,Tea,History,7,5,4,"Yes - broadband connection","In person",200,200,5,2,10,1,7,0,4,5,4,1,0,3,"A lot","Undergraduate degree",Country,Telepathy,Happy,Politician,"International aid"
USA,TX,2019,"10        ",Female,14,Right-Handed,152.4,22.5,76.2,2,Bus,10-15,0.551,33,Soccer,50,75,75,50,50,50,22.5,"Same length",,,,January,Spring,No,No,Fruit,Water,"Mathematics and statistics",9,7,5,"Yes - broadband connection","In person",80,100,0,,,,,,,,,,,,,,,,,,
USA,TX,2019,"12        ",Female,20,Right-Handed,160,24,160,2,Car,5,.423,37,Other,400,50,100,500,800,900,23,"Right foot",7,6.5,"Index finger",October,Fall,No,No,Seafood,Water,Other,7,9,2,"Yes - broadband connection","Text messaging",22,10,5,1,6,1,1,0,3,1,3,10,25,2,Some,"Graduate degree",Pop,Telepathy,Rich,Other,"Education/Youth development"
USA,TX,2021,"12        ",Male,17,Right-Handed,195,35,185,1,Car,5,.685,62,Basketball,700,700,700,600,500,500,34,,87,90,"Ring finger",September,Fall,Yes,No,"No favorite",Water,Music,8,12,3,"Yes - other","In person",10,10,60,5,5,20,30,0,10,20,20,30,15,10,Some,"Undergraduate degree","Rap/Hip hop",Fly,Happy,Relative,Religious
USA,TX,2019,"12        ",Female,18,Right-Handed,550,50,2500,,Car,10,5,10,Other,1000,1000,500,500,1000,1000,100,"Same length",10,10,"Ring finger",August,Summer,No,No,Meat,"Soft drink (caffeinated)","Mathematics and statistics",6,8,4,"Yes - other","Text messaging",50,50,10,3,3,1,0,8,12,12,25,25,25,5,"A lot","Undergraduate degree",Pop,Telepathy,Rich,Relative,"Wildlife, animals"
USA,TX,2016,"5         ",Male,12,Right-Handed,150,23,145,2,Bus,25,.600,30,"Martial Arts",1000,1000,1000,1000,0,023,23,"Same length",80,80,"Ring finger",March,Summer,No,No,"Rice/Noodle dishes",Water,"Mathematics and statistics",10,9,6,"Yes - other","In person",0,20,0,1,2,10,5,5,2,2,20,10,0,0,,"Graduate degree",Pop,Telepathy,Famous,Other,"Wildlife, animals"
USA,TX,2017,"11        ",Male,15,Right-Handed,167,24,160,1,Car,10,.394,57,"Football (American)",350,700,600,600,700,950,24,"Same length",70,70,"Same length",January,Winter,Yes,No,Meat,"Sports drink",History,8,10,5,"Yes - broadband connection","In person",5,10,10,2,5,20,12,3,3,10,10,10,0,5,Some,"Graduate degree",Country,Invisibility,Happy,,Other
USA,TX,2021,"12        ",Male,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2021,"12        ",Female,16,Right-Handed,165,26,170,1,Car,10,.755,48,Walking/Hiking,900,890,750,500,1000,1000,26,"Same length",60,70,"Ring finger",November,Fall,No,No,"Rice/Noodle dishes",Water,English,8,10,5,"Yes - other","Text messaging",50,25,20,10,90,60,0,0,6,2,100,10,0,3,"A lot","Undergraduate degree","Rhythm and blues (R&B)",Fly,Famous,Actor,"Education/Youth development"
USA,TX,2018,"12        ",Female,17,Right-Handed,152,22.5,24,1,Car,10,0.391,34,Other,1000,1000,1000,1000,500,500,22.5,"Same length",20,25,"Ring finger",February,Fall,No,No,Meat,Water,"Physical education",7,9,3,"Yes - broadband connection","Text messaging",50,50,3,4,3,2,9,0,2,5,.5,0,35,1,"Very little","Graduate degree","Rap/Hip hop",Invisibility,Happy,"Business person",Environment
USA,TX,2015,"4         ",Male,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2016,"6         ",Male,12,Right-Handed,50,23,140,1,Bus,6,0.341,41,Tennis,545,706,818,845,160,422,22,"Right foot",65,60,"Index finger",September,Fall,No,No,Soups,Milk,"Computers and technology",9,10,5,"Yes - other","In person",10,15,5,2,6,9,4,8,0,1,7,2,0,1,Some,"Some college",Techno/Electronic,Invisibility,Healthy,Other,Health
USA,TX,2012,"11        ",Male,17,Right-Handed,170.2,26,175,1,Car,15,0.26,32,"Football (American)",25,100,100,50,100,500,26,"Same length",90,95,"Ring finger",September,Winter,No,No,Pizza/Pasta,Water,History,7,10,5,"Yes - broadband connection","Text messaging",100,101,3,2,1,5,6,0,2,3,2,4,0,4,Some,"Graduate degree","Rap/Hip hop","Super strength",Happy,Relative,Religious
USA,TX,2012,"8         ",Female,13,Right-Handed,152,22,156,2,Bus,15,0.802,30,Swimming,500,500,500,500,1000,1000,23,"Left foot",80,70,"Index finger",June,Fall,No,No,Pizza/Pasta,Water,"Mathematics and statistics",8,8,5,"Yes - dial-up connection","Text messaging",5,5,0,0,1,2,0,0,1,1,1,0,0,1,Some,"Graduate degree",Pop,Telepathy,Happy,Relative,Health
USA,TX,2024,"11        ",Female,16,Right-Handed,70,25,160,1,Car,10,.401,45,Other,845,209,497,476,278,829,25,"Same length",60,60,"Same length",May,Summer,Yes,No,Seafood,"Energy drink",Science,8,3,5,"Yes - other","Myspace, Facebook, other social networking sites, or blog",20,20,96,8,5,11,5,0,30,2,25,4,0,4,Some,"Graduate degree",Reggae,Telepathy,Healthy,Relative,Health
USA,TX,2016,"5         ",Female,11,Right-Handed,144,22,136,1,Bus,45,.479,49,Swimming,850,950,975,975,100,75,21,"Right foot",76,70,"Same length",March,Summer,No,No,Fruit,Water,History,8,9,7,"Yes - broadband connection","Text messaging",0,0,10,10,150,48,5,0,0,0,0,1,0,30,"Very little","Graduate degree",Gospel,"Freeze time",Healthy,Teacher,"International aid"
USA,TX,2016,"12        ",Male,17,Right-Handed,170,25,175,2,Car,15,.365,55,Athletics,1000,1000,1000,1000,1000,1000,25,"Same length",80,95,"Ring finger",April,Fall,Yes,No,Meat,Water,"Computers and technology",6,9,5,"Yes - broadband connection","Text messaging",300,300,10,15,,,,,,,,,,,,,,,,,
USA,TX,2023,"12        ",Male,17,Right-Handed,187,29,188,2,Bus,28,.284,33,"Martial Arts",400,350,200,300,50,1000,29,"Same length",100,106,"Ring finger",August,Fall,Yes,No,"Rice/Noodle dishes",Tea,Art,5,8,3,"Yes - broadband connection","Internet chat or instant messaging",40,100,20,2,6,15,10,25,50,2,60,0,0,2,Some,"Graduate degree","Rap/Hip hop",Telepathy,Rich,"Religious figure","Arts, culture, sports"
USA,TX,2018,"12        ",Female,18,Right-Handed,155,22,145,1,Car,10,1.118,34,Baseball/Softball,556,1000,321,738,1000,1000,23,"Left foot",70,60,"Index finger",December,Summer,No,No,Meat,Tea,Other,7,9,6,"Yes - other","Text messaging",25,30,8,3,2,1,2,0,6,0,0,2,0,1,"A lot","Graduate degree","Rap/Hip hop",Telepathy,Happy,Relative,Other
USA,TX,2018,"12        ",Male,17,Right-Handed,188,29,,1,Car,"10 ",0.799,56,Basketball,90,85,100,50,50,100,27,"Right foot",,,"Ring finger",April,Winter,No,No,Poultry,"Sports drink","Physical education",6,12,4,"Yes - other","Internet chat or instant messaging",200,200,100,48,30,20,"120 ",28,168,168,120,120,0,0,"A lot","Some college","Rap/Hip hop",Fly,Rich,"Sports person","Arts, culture, sports"
USA,TX,2013,"12        ",Female,19,Right-Handed,153,25,153,2,Car,15,.437,37,Soccer,503,706,845,444,53,0,27,"Left foot",15,16,"Ring finger",October,Fall,No,No,Other,"Soft drink (caffeinated)",Other,7,9,4,"No internet connection","Text messaging",15,15,2,1,1,5,0,0,1,0,5,5,0,2,"A lot","Graduate degree",Other,Invisibility,Happy,"Doctor or nurse","International aid"
USA,TX,2022,"12        ",Male,16,Right-Handed,160,99999,99999,all,Boat,"420 ",320,848,None,0,0,0,0,0,0,0,"Same length",9,99,"Index finger",July,Summer,Yes,No,Meat,Coffee,Other,16,20,14,"No internet connection","Cell phone",99999,99999,0,0,0,0,0,0,0,0,0,0,0,0,"A lot","Less than high school","Rap/Hip hop",Invisibility,Rich,"Sports person",Other
USA,TX,2012,"11        ",Male,17,Right-Handed,168,27,171,2,Car,2,0.296,50,Baseball/Softball,203,0,1000,1000,1000,1000,27,"Same length",80,70,"Index finger",January,Winter,Yes,No,Meat,Water,Other,7,10,2,"Yes - broadband connection","Text messaging",100,100,8,0,2,7,10,0,7,24,8,1,0,2,"A lot","Some college","Rap/Hip hop",Telepathy,Rich,Relative,"Arts, culture, sports"
USA,TX,2021,"11        ",Male,15,Right-Handed,5'6,8.5,idk,2,Car,15,0.356,36,"Football (American)",225,241,733,578,321,866,8.5,"Same length",idk,idk,"Ring finger",July,Winter,No,No,Pizza/Pasta,"Sports drink","Physical education",8-10,14,5,"Yes - other","Internet chat or instant messaging",17,19,9,10,0,8,29,15,19,18,22,5,4,10,"A lot","Some college","Rap/Hip hop","Super strength",Rich,Relative,"Arts, culture, sports"
USA,TX,2021,"12        ",Female,16,Right-Handed,170.2,25.1,16.0,1,Car,5,.704,61,Soccer,500,600,720,910,801,750,25.0,"Same length",75,80,"Ring finger",June,Winter,No,No,Meat,Water,Music,4,9,5,"Yes - other","Internet chat or instant messaging",10,15,100,40,60,120,110,60,80,70,129,50,40,40,"A lot","Graduate degree",Pop,Invisibility,Happy,Relative,Health
USA,TX,2020,"12        ",Male,18,Ambidextrous,5'10,8.5,26,1,Car,"10 ",0.432,59,Basketball,0,50,500,600,100,1000,8.5,"Right foot",,,,September,Fall,No,No,Meat,Water,English,3,10,6,"Yes - dial-up connection","Internet chat or instant messaging",100,100,4,16,2,1,14,20,24,24,2,0,7,0,"A lot","Some college","Rap/Hip hop",Invisibility,Rich,"Sports person",Health
USA,TX,2019,"10        ",Female,15,Right-Handed,162,13,162,2,Car,10,.4,36,Other,1000,1000,1000,1000,500,500,13,"Same length",8,9,"Ring finger",February,Summer,No,No,"Rice/Noodle dishes",Water,"Mathematics and statistics",7,8,4,"Yes - broadband connection","Text messaging",30,30,8,9,24,10,12,3,10,10,3,5,0,7,Some,"Graduate degree","Rap/Hip hop",Telepathy,Happy,"Doctor or nurse",Health
